PME,PMP,PMR,MgEBIT,MgBru,MgLiq,ROE,ROA,Status_MgEBIT,Status_MgBru,Status_MgLiq,Status_ROE,Status_ROA
120.402955,27.80854471,83.50713662,10.56089588,37.34990452,9.622293427,1.720959176,1.3155624,Bom,Bom,Medio,Ruim,Medio
123.8408157,15.36326299,74.30391881,13.61714125,40.27910911,11.42655765,2.299372254,1.80046111,Bom,Bom,Medio,Ruim,Medio
98.53896521,17.27050969,63.39541659,13.66958874,39.21650235,11.42470671,2.432883815,1.91946297,Bom,Bom,Medio,Ruim,Medio
69.95651337,5.486242063,61.60574764,14.91468343,41.65918276,14.74180512,3.830771609,2.876632509,Bom,Bom,Medio,Ruim,Medio
144.0635318,17.13309803,87.17329234,-2.185372282,35.69807453,-0.395343729,-0.06744836,-0.052326342,Bom,Bom,Medio,Ruim,Medio
148.1726619,20.39808154,101.5198276,1.844185171,35.79566839,0.923803333,0.168363291,0.130627885,Bom,Bom,Medio,Ruim,Medio
94.0229613,22.3943662,66.85306322,18.14254332,38.13278008,12.57993654,3.281329085,2.360127852,Bom,Bom,Medio,Ruim,Medio
72.51869578,12.25545917,51.05282049,19.26550043,43.1612952,17.97899271,6.148786815,4.638185469,Bom,Bom,Medio,Medio,Medio
98.55787616,21.59324901,59.45664767,13.8060672,35.6962145,8.838342042,2.367943443,1.462029475,Bom,Bom,Medio,Ruim,Medio
69.00151553,116.3558413,42.61330141,3.685820558,19.02759677,2.065329704,2.030269012,0.703694935,Bom,Medio,Medio,Ruim,Medio
68.96814507,103.415103,41.92300429,8.644996612,15.48113847,7.332956856,6.721809677,2.599813689,Bom,Ruim,Medio,Medio,Medio
73.75689354,104.3018656,52.22915296,-0.5908351,14.53272593,-1.323605532,-1.099877229,-0.413743561,Bom,Ruim,Medio,Ruim,Medio
44.63169652,88.87579302,42.35275607,5.377776585,18.1298996,3.928576979,4.298080408,1.697867195,Bom,Medio,Medio,Ruim,Medio
56.65560741,99.71736438,49.43832034,1.490666696,15.10165149,2.220738457,2.013289739,0.787729573,Bom,Ruim,Medio,Ruim,Medio
56.26767692,107.7189101,50.14371326,4.572583313,17.66738183,2.836815515,2.646823991,1.015039783,Bom,Medio,Medio,Ruim,Medio
62.96545501,107.947077,41.09992729,8.314602172,21.95563288,3.322968942,3.2313628,1.292231794,Bom,Medio,Medio,Ruim,Medio
53.52670311,103.9061069,55.27105376,-1.495367213,13.72488627,5.365732002,4.809237287,1.853728754,Bom,Ruim,Medio,Medio,Medio
67.7037526,109.769064,58.38345612,3.178745617,19.16398817,3.976561697,3.360462672,1.345124111,Bom,Medio,Medio,Ruim,Medio
66.26713188,116.5806599,55.93997892,2.593092843,19.5625772,3.048590754,2.622058399,1.024447001,Bom,Medio,Medio,Ruim,Medio
70.26062911,119.8803716,49.42298197,3.652910038,20.20516813,3.094688682,2.750927004,1.076655852,Bom,Medio,Medio,Ruim,Medio
50.88704096,109.8277073,43.96778225,6.504441817,20.79628382,7.44214839,8.262522466,2.896613581,Bom,Medio,Medio,Medio,Medio
61.707602,116.6897715,54.24182496,3.758235214,17.36072307,3.204317374,2.997638345,1.07408289,Bom,Medio,Medio,Ruim,Medio
71.77311978,131.4761928,41.1541,3.045993458,18.90444503,1.415556707,0.818183189,0.274787324,Bom,Medio,Medio,Ruim,Medio
54.02106325,119.3024842,41.68050318,5.645069056,21.90830714,4.098080359,3.052084689,0.976702284,Bom,Medio,Medio,Ruim,Medio
46.08057477,133.2520641,61.15117239,0.701010698,1.307834967,0.684277712,0.475150856,0.138766245,Bom,Ruim,Medio,Ruim,Medio
53.01880432,139.6468025,58.09849488,16.31864437,17.2414502,20.47253344,14.70327686,4.203943421,Bom,Medio,Medio,Medio,Medio
64.54797921,143.5954877,50.0553377,14.36862442,17.42297702,10.58433456,6.79336711,2.092549696,Bom,Medio,Medio,Medio,Medio
69.52251735,139.4472798,54.76298414,3.12116401,17.88248312,64.18378391,40.27155012,15.47380381,Bom,Medio,Bom,Bom,Bom
29.98369687,97.42843243,44.95241756,5.188177343,15.68917381,5.652150477,5.219484662,2.005301818,Bom,Ruim,Medio,Medio,Medio
48.27066438,139.6858834,56.16460893,8.327070654,19.67580237,5.272395066,3.319790605,1.340521192,Bom,Medio,Medio,Ruim,Medio
48.95561467,142.5094839,59.49302853,4.58127191,14.72700025,3.690013427,2.3088888,1.039114491,Bom,Ruim,Medio,Ruim,Medio
40.80016022,123.6546902,56.7958188,14.98331495,23.30284876,10.62913653,14.09565379,4.090308274,Bom,Medio,Medio,Medio,Medio
34.06135218,124.941908,64.75863095,11.37272395,20.74775577,8.893453245,13.37742589,3.81314439,Bom,Medio,Medio,Medio,Medio
46.90122761,149.0397807,72.14257522,10.11958254,18.13266027,7.438467174,9.593893619,2.568577086,Bom,Medio,Medio,Medio,Medio
69.00151553,116.3558413,42.61330141,3.685820558,19.02759677,2.065329704,2.030269012,0.703694935,Bom,Medio,Medio,Ruim,Medio
68.96814507,103.415103,41.92300429,8.644996612,15.48113847,7.332956856,6.721809677,2.599813689,Bom,Ruim,Medio,Medio,Medio
73.75689354,104.3018656,52.22915296,-0.5908351,14.53272593,-1.323605532,-1.099877229,-0.413743561,Bom,Ruim,Medio,Ruim,Medio
44.63169652,88.87579302,42.35275607,5.377776585,18.1298996,3.928576979,4.298080408,1.697867195,Bom,Medio,Medio,Ruim,Medio
56.65560741,99.71736438,49.43832034,1.490666696,15.10165149,2.220738457,2.013289739,0.787729573,Bom,Ruim,Medio,Ruim,Medio
56.26767692,107.7189101,50.14371326,4.572583313,17.66738183,2.836815515,2.646823991,1.015039783,Bom,Medio,Medio,Ruim,Medio
62.96545501,107.947077,41.09992729,8.314602172,21.95563288,3.322968942,3.2313628,1.292231794,Bom,Medio,Medio,Ruim,Medio
53.52670311,103.9061069,55.27105376,-1.495367213,13.72488627,5.365732002,4.809237287,1.853728754,Bom,Ruim,Medio,Medio,Medio
67.7037526,109.769064,58.38345612,3.178745617,19.16398817,3.976561697,3.360462672,1.345124111,Bom,Medio,Medio,Ruim,Medio
66.26713188,116.5806599,55.93997892,2.593092843,19.5625772,3.048590754,2.622058399,1.024447001,Bom,Medio,Medio,Ruim,Medio
70.26062911,119.8803716,49.42298197,3.652910038,20.20516813,3.094688682,2.750927004,1.076655852,Bom,Medio,Medio,Ruim,Medio
50.88704096,109.8277073,43.96778225,6.504441817,20.79628382,7.44214839,8.262522466,2.896613581,Bom,Medio,Medio,Medio,Medio
61.707602,116.6897715,54.24182496,3.758235214,17.36072307,3.204317374,2.997638345,1.07408289,Bom,Medio,Medio,Ruim,Medio
71.77311978,131.4761928,41.1541,3.045993458,18.90444503,1.415556707,0.818183189,0.274787324,Bom,Medio,Medio,Ruim,Medio
54.02106325,119.3024842,41.68050318,5.645069056,21.90830714,4.098080359,3.052084689,0.976702284,Bom,Medio,Medio,Ruim,Medio
46.08057477,133.2520641,61.15117239,0.701010698,1.307834967,0.684277712,0.475150856,0.138766245,Bom,Ruim,Medio,Ruim,Medio
53.01880432,139.6468025,58.09849488,16.31864437,17.2414502,20.47253344,14.70327686,4.203943421,Bom,Medio,Medio,Medio,Medio
64.54797921,143.5954877,50.0553377,14.36862442,17.42297702,10.58433456,6.79336711,2.092549696,Bom,Medio,Medio,Medio,Medio
69.52251735,139.4472798,54.76298414,3.12116401,17.88248312,64.18378391,40.27155012,15.47380381,Bom,Medio,Bom,Bom,Bom
29.98369687,97.42843243,44.95241756,5.188177343,15.68917381,5.652150477,5.219484662,2.005301818,Bom,Ruim,Medio,Medio,Medio
48.27066438,139.6858834,56.16460893,8.327070654,19.67580237,5.272395066,3.319790605,1.340521192,Bom,Medio,Medio,Ruim,Medio
48.95561467,142.5094839,59.49302853,4.58127191,14.72700025,3.690013427,2.3088888,1.039114491,Bom,Ruim,Medio,Ruim,Medio
40.80016022,123.6546902,56.7958188,14.98331495,23.30284876,10.62913653,14.09565379,4.090308274,Bom,Medio,Medio,Medio,Medio
34.06135218,124.941908,64.75863095,11.37272395,20.74775577,8.893453245,13.37742589,3.81314439,Bom,Medio,Medio,Medio,Medio
46.90122761,149.0397807,72.14257522,10.11958254,18.13266027,7.438467174,9.593893619,2.568577086,Bom,Medio,Medio,Medio,Medio
