PME,PMP,PMR,MgEBIT,MgBru,MgLiq,ROE,ROA,Status_MgEBIT,Status_MgBru,Status_MgLiq,Status_ROE,Status_ROA
15.16249776,22.82492481,17.12884963,2.598899383,30.01513239,0.100735944,0.048900199,0.0224226,Bom,Medio,Bom,Bom,Bom
12.62948549,20.54155877,14.43772191,-1.415949068,31.05027956,-3.771783047,-1.955211235,-0.948341454,Bom,Medio,Bom,Bom,Bom
12.43343163,21.72007325,14.59556371,1.834015835,34.42589986,-2.124180857,-1.177447347,-0.527498724,Bom,Medio,Bom,Bom,Bom
28.52466825,53.57128275,45.95675418,-60.38427872,4.324582408,-50.32951611,-6.337884144,-3.125394482,Bom,Ruim,Bom,Bom,Medio
12.83701553,25.05917363,15.03633364,-2.18619605,28.63651691,-6.027805593,-1.997777593,-1.361683075,Bom,Medio,Bom,Bom,Bom
13.19934726,26.15731559,14.6817761,-0.847617157,31.73445627,0.049253081,0.017030261,0.012095099,Bom,Medio,Bom,Bom,Bom
11.61418609,23.26513334,13.99470543,4.279275911,32.86918632,2.971837095,1.073286799,0.763620362,Bom,Medio,Bom,Bom,Bom
12.29428385,30.05709149,17.48650866,-14.99493386,29.25142347,-17.93136488,-6.031598143,-4.331891276,Bom,Medio,Bom,Bom,Medio
11.45840733,23.32528238,17.56352966,-1.816558918,27.74087942,-4.871058538,-1.657324548,-1.181863471,Bom,Medio,Bom,Bom,Bom
13.0124329,26.19284877,16.77893648,4.28143077,31.19142387,3.942843496,1.443026247,1.019257442,Bom,Medio,Bom,Bom,Bom
12.98184344,23.50964769,17.23303264,8.299652317,34.15492518,5.459449056,2.141952136,1.542387771,Bom,Medio,Bom,Bom,Bom
15.5466423,31.87115072,21.31138069,-3.860881794,31.09854979,-4.348193431,-1.591843027,-1.054862922,Bom,Medio,Bom,Bom,Bom
14.65437082,25.54460815,19.16035731,-0.185490917,29.86927438,-1.771121297,-0.639485705,-0.432089758,Bom,Medio,Bom,Bom,Bom
13.91919305,22.7166153,18.48131837,3.078102114,32.51998498,0.650913977,0.252071388,0.167723982,Bom,Medio,Bom,Bom,Bom
10.42751377,22.87223152,17.09924588,6.658511558,35.8764277,2.970117353,1.273488255,0.854962679,Bom,Medio,Bom,Bom,Bom
12.83377727,27.53641258,18.87521562,-4.27704583,29.65280233,-0.403730588,-0.147880245,-0.092707762,Bom,Medio,Bom,Bom,Bom
12.10987177,22.79313508,19.76417802,1.682156339,29.91373982,-2.208382084,-0.829849273,-0.399747055,Bom,Medio,Bom,Bom,Bom
11.89134698,21.43369598,17.26817616,4.430952973,32.37098781,0.180890769,0.079624723,0.037249176,Bom,Medio,Bom,Bom,Bom
13.24239393,21.9443055,15.32890323,8.583379824,35.05547042,3.956019123,1.800180597,0.781771504,Bom,Medio,Bom,Bom,Bom
16.57549564,58.60307888,13.67008009,-2.643734501,30.24949958,-6.12629754,-2.416666349,-0.944724741,Bom,Medio,Bom,Bom,Bom
17.51854026,57.5126714,14.95581521,-9.758020085,23.31893237,-12.58393746,-3.88474586,-1.658225428,Bom,Ruim,Bom,Bom,Bom
34.98907554,123.8466277,26.95558906,-307.8321855,7.289584316,-254.2541392,-36.34124219,-15.74489384,Ruim,Ruim,Ruim,Ruim,Ruim
19.4756639,79.45805937,10.07941902,-2.645738259,30.390834,-1.690835005,-0.474005937,-0.188133647,Bom,Medio,Bom,Bom,Bom
15.66001349,57.80468759,9.426622615,-14.71899535,24.93427831,-11.71059955,-3.248325212,-1.436880353,Bom,Medio,Bom,Bom,Bom
15.52217205,54.23991656,10.07440361,-12.99717608,23.15427797,-17.22591047,-4.735424217,-1.998672094,Bom,Ruim,Bom,Bom,Bom
